"subject"	"activityData"	"feature"	"mean"
16	"Laying"	"StandardDeviationtBodyGyroJerkMag"	-0.988212425428571
16	"Sitting"	"StandardDeviationtBodyGyroJerkMag"	-0.988261252608696
16	"Standing"	"StandardDeviationtBodyGyroJerkMag"	-0.990809427435897
16	"Walking"	"StandardDeviationtBodyGyroJerkMag"	-0.722808438431373
16	"Walking Downstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.595822214468085
16	"Walking Upstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.797293228431373
17	"Laying"	"StandardDeviationtBodyGyroJerkMag"	-0.982038121126761
17	"Sitting"	"StandardDeviationtBodyGyroJerkMag"	-0.994446755625
17	"Standing"	"StandardDeviationtBodyGyroJerkMag"	-0.992372117307692
17	"Walking"	"StandardDeviationtBodyGyroJerkMag"	-0.53970849147541
17	"Walking Downstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.592319490869565
17	"Walking Upstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.68231162875
18	"Laying"	"StandardDeviationtBodyGyroJerkMag"	-0.992153054
18	"Sitting"	"StandardDeviationtBodyGyroJerkMag"	-0.994868913508772
18	"Standing"	"StandardDeviationtBodyGyroJerkMag"	-0.988519665753425
18	"Walking"	"StandardDeviationtBodyGyroJerkMag"	-0.726591779107143
18	"Walking Downstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.744159518909091
18	"Walking Upstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.835525127931035
19	"Laying"	"StandardDeviationtBodyGyroJerkMag"	-0.980245510843374
19	"Sitting"	"StandardDeviationtBodyGyroJerkMag"	-0.985831284657534
19	"Standing"	"StandardDeviationtBodyGyroJerkMag"	-0.983069427945205
19	"Walking"	"StandardDeviationtBodyGyroJerkMag"	-0.271487480103846
19	"Walking Downstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.0438985022538462
19	"Walking Upstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.50740029025
20	"Laying"	"StandardDeviationtBodyGyroJerkMag"	-0.981079301617647
20	"Sitting"	"StandardDeviationtBodyGyroJerkMag"	-0.97507615
20	"Standing"	"StandardDeviationtBodyGyroJerkMag"	-0.926328788356164
20	"Walking"	"StandardDeviationtBodyGyroJerkMag"	-0.149864146847059
20	"Walking Downstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.275591880382222
20	"Walking Upstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.455396068627451
21	"Laying"	"StandardDeviationtBodyGyroJerkMag"	-0.982246471555556
21	"Sitting"	"StandardDeviationtBodyGyroJerkMag"	-0.990302232705882
21	"Standing"	"StandardDeviationtBodyGyroJerkMag"	-0.976153687752809
21	"Walking"	"StandardDeviationtBodyGyroJerkMag"	-0.450369988846154
21	"Walking Downstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.509130858444444
21	"Walking Upstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.647723419148936
22	"Laying"	"StandardDeviationtBodyGyroJerkMag"	-0.974201690972222
22	"Sitting"	"StandardDeviationtBodyGyroJerkMag"	-0.976503766290323
22	"Standing"	"StandardDeviationtBodyGyroJerkMag"	-0.966086148412698
22	"Walking"	"StandardDeviationtBodyGyroJerkMag"	-0.503106312391304
22	"Walking Downstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.617659355833333
22	"Walking Upstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.675633024285714
23	"Laying"	"StandardDeviationtBodyGyroJerkMag"	-0.981314831666667
23	"Sitting"	"StandardDeviationtBodyGyroJerkMag"	-0.979226997941177
23	"Standing"	"StandardDeviationtBodyGyroJerkMag"	-0.972387365294118
23	"Walking"	"StandardDeviationtBodyGyroJerkMag"	0.250173204117966
23	"Walking Downstairs"	"StandardDeviationtBodyGyroJerkMag"	0.0594908483888889
23	"Walking Upstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.551275188627451
24	"Laying"	"StandardDeviationtBodyGyroJerkMag"	-0.978659102222222
24	"Sitting"	"StandardDeviationtBodyGyroJerkMag"	-0.990724530735294
24	"Standing"	"StandardDeviationtBodyGyroJerkMag"	-0.979995718695652
24	"Walking"	"StandardDeviationtBodyGyroJerkMag"	-0.556022765862069
24	"Walking Downstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.459159852363636
24	"Walking Upstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.638180352881356
25	"Laying"	"StandardDeviationtBodyGyroJerkMag"	-0.96830952260274
25	"Sitting"	"StandardDeviationtBodyGyroJerkMag"	-0.991766403076923
25	"Standing"	"StandardDeviationtBodyGyroJerkMag"	-0.983230809594595
25	"Walking"	"StandardDeviationtBodyGyroJerkMag"	-0.757032544864865
25	"Walking Downstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.67960595137931
25	"Walking Upstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.824883302769231
26	"Laying"	"StandardDeviationtBodyGyroJerkMag"	-0.989917354473684
26	"Sitting"	"StandardDeviationtBodyGyroJerkMag"	-0.994033207051282
26	"Standing"	"StandardDeviationtBodyGyroJerkMag"	-0.984253792432432
26	"Walking"	"StandardDeviationtBodyGyroJerkMag"	-0.603468672372881
26	"Walking Downstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.463140795
26	"Walking Upstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.661829656545455
27	"Laying"	"StandardDeviationtBodyGyroJerkMag"	-0.993484313243243
27	"Sitting"	"StandardDeviationtBodyGyroJerkMag"	-0.992112829571429
27	"Standing"	"StandardDeviationtBodyGyroJerkMag"	-0.988819784
27	"Walking"	"StandardDeviationtBodyGyroJerkMag"	-0.618718628596491
27	"Walking Downstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.465807533547727
27	"Walking Upstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.724671165490196
28	"Laying"	"StandardDeviationtBodyGyroJerkMag"	-0.96977327725
28	"Sitting"	"StandardDeviationtBodyGyroJerkMag"	-0.978441918333333
28	"Standing"	"StandardDeviationtBodyGyroJerkMag"	-0.956266480126582
28	"Walking"	"StandardDeviationtBodyGyroJerkMag"	-0.579861194259259
28	"Walking Downstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.407132335434783
28	"Walking Upstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.670132120784314
29	"Laying"	"StandardDeviationtBodyGyroJerkMag"	-0.997666071594203
29	"Sitting"	"StandardDeviationtBodyGyroJerkMag"	-0.994905344
29	"Standing"	"StandardDeviationtBodyGyroJerkMag"	-0.991453632153846
29	"Walking"	"StandardDeviationtBodyGyroJerkMag"	-0.612222937169811
29	"Walking Downstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.59705704875
29	"Walking Upstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.712846318367347
30	"Laying"	"StandardDeviationtBodyGyroJerkMag"	-0.976177142571429
30	"Sitting"	"StandardDeviationtBodyGyroJerkMag"	-0.991280225
30	"Standing"	"StandardDeviationtBodyGyroJerkMag"	-0.955995671864407
30	"Walking"	"StandardDeviationtBodyGyroJerkMag"	-0.546977272307692
30	"Walking Downstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.617662073548387
30	"Walking Upstairs"	"StandardDeviationtBodyGyroJerkMag"	-0.774439096769231
1	"Laying"	"MeanfBodyAccX"	-0.9390990524
1	"Sitting"	"MeanfBodyAccX"	-0.979641238723404
1	"Standing"	"MeanfBodyAccX"	-0.995249932641509
1	"Walking"	"MeanfBodyAccX"	-0.202794306326316
1	"Walking Downstairs"	"MeanfBodyAccX"	0.0382291831510204
1	"Walking Upstairs"	"MeanfBodyAccX"	-0.404321784150943
2	"Laying"	"MeanfBodyAccX"	-0.976725059791667
2	"Sitting"	"MeanfBodyAccX"	-0.985803840652174
2	"Standing"	"MeanfBodyAccX"	-0.983946739814815
2	"Walking"	"MeanfBodyAccX"	-0.346048161016949
2	"Walking Downstairs"	"MeanfBodyAccX"	0.112841160325532
2	"Walking Upstairs"	"MeanfBodyAccX"	-0.266720933270833
3	"Laying"	"MeanfBodyAccX"	-0.980665609032258
3	"Sitting"	"MeanfBodyAccX"	-0.970154440961538
3	"Standing"	"MeanfBodyAccX"	-0.960123409508197
3	"Walking"	"MeanfBodyAccX"	-0.316614011689655
3	"Walking Downstairs"	"MeanfBodyAccX"	-0.0421706943244898
3	"Walking Upstairs"	"MeanfBodyAccX"	-0.392004211474576
4	"Laying"	"MeanfBodyAccX"	-0.958802077592593
4	"Sitting"	"MeanfBodyAccX"	-0.9774624984
4	"Standing"	"MeanfBodyAccX"	-0.973497549642857
4	"Walking"	"MeanfBodyAccX"	-0.426719449666667
4	"Walking Downstairs"	"MeanfBodyAccX"	-0.0722392276888889
4	"Walking Upstairs"	"MeanfBodyAccX"	-0.294488270365385
5	"Laying"	"MeanfBodyAccX"	-0.968741678461538
5	"Sitting"	"MeanfBodyAccX"	-0.977450812045455
5	"Standing"	"MeanfBodyAccX"	-0.964500917321429
5	"Walking"	"MeanfBodyAccX"	-0.287782607410714
5	"Walking Downstairs"	"MeanfBodyAccX"	0.0984320090212766
5	"Walking Upstairs"	"MeanfBodyAccX"	-0.161485339978723
6	"Laying"	"MeanfBodyAccX"	-0.939114254210526
6	"Sitting"	"MeanfBodyAccX"	-0.975351454727273
6	"Standing"	"MeanfBodyAccX"	-0.977100287368421
6	"Walking"	"MeanfBodyAccX"	-0.187934323140351
6	"Walking Downstairs"	"MeanfBodyAccX"	0.328308506041667
6	"Walking Upstairs"	"MeanfBodyAccX"	-0.131075372803922
7	"Laying"	"MeanfBodyAccX"	-0.953424245576923
7	"Sitting"	"MeanfBodyAccX"	-0.972697126875
7	"Standing"	"MeanfBodyAccX"	-0.976681834339623
7	"Walking"	"MeanfBodyAccX"	-0.343048405789474
7	"Walking Downstairs"	"MeanfBodyAccX"	0.0443428315319149
7	"Walking Upstairs"	"MeanfBodyAccX"	-0.336199426470588
8	"Laying"	"MeanfBodyAccX"	-0.953538563888889
8	"Sitting"	"MeanfBodyAccX"	-0.981142909782609
8	"Standing"	"MeanfBodyAccX"	-0.988219862222222
8	"Walking"	"MeanfBodyAccX"	-0.247389011875
8	"Walking Downstairs"	"MeanfBodyAccX"	0.136590199860526
8	"Walking Upstairs"	"MeanfBodyAccX"	-0.166411065387805
9	"Laying"	"MeanfBodyAccX"	-0.946865494
9	"Sitting"	"MeanfBodyAccX"	-0.959413594
9	"Standing"	"MeanfBodyAccX"	-0.971662692
9	"Walking"	"MeanfBodyAccX"	-0.294711163653846
9	"Walking Downstairs"	"MeanfBodyAccX"	0.103128506197619
9	"Walking Upstairs"	"MeanfBodyAccX"	-0.342735952653061
10	"Laying"	"MeanfBodyAccX"	-0.96918420862069
10	"Sitting"	"MeanfBodyAccX"	-0.984943144259259
10	"Standing"	"MeanfBodyAccX"	-0.970099814318182
10	"Walking"	"MeanfBodyAccX"	-0.114190001283019
10	"Walking Downstairs"	"MeanfBodyAccX"	0.215665273157895
10	"Walking Upstairs"	"MeanfBodyAccX"	-0.139410790617021
11	"Laying"	"MeanfBodyAccX"	-0.983801365614035
11	"Sitting"	"MeanfBodyAccX"	-0.981481454339623
11	"Standing"	"MeanfBodyAccX"	-0.993808050638298
11	"Walking"	"MeanfBodyAccX"	-0.396533731864407
11	"Walking Downstairs"	"MeanfBodyAccX"	0.0351937228130435
11	"Walking Upstairs"	"MeanfBodyAccX"	-0.355348902222222
12	"Laying"	"MeanfBodyAccX"	-0.956248487666667
12	"Sitting"	"MeanfBodyAccX"	-0.97966614372549
12	"Standing"	"MeanfBodyAccX"	-0.976469472295082
12	"Walking"	"MeanfBodyAccX"	-0.05435763951
12	"Walking Downstairs"	"MeanfBodyAccX"	0.0235049348717391
12	"Walking Upstairs"	"MeanfBodyAccX"	-0.321447925192308
13	"Laying"	"MeanfBodyAccX"	-0.974716920483871
13	"Sitting"	"MeanfBodyAccX"	-0.990135477755102
13	"Standing"	"MeanfBodyAccX"	-0.989425965614035
13	"Walking"	"MeanfBodyAccX"	-0.335030121052632
13	"Walking Downstairs"	"MeanfBodyAccX"	-0.0726602663212766
13	"Walking Upstairs"	"MeanfBodyAccX"	-0.382460736363636
14	"Laying"	"MeanfBodyAccX"	-0.933936178235294
14	"Sitting"	"MeanfBodyAccX"	-0.976456609259259
14	"Standing"	"MeanfBodyAccX"	-0.9726995625
14	"Walking"	"MeanfBodyAccX"	-0.421498172542373
14	"Walking Downstairs"	"MeanfBodyAccX"	0.0212541553977778
14	"Walking Upstairs"	"MeanfBodyAccX"	-0.323508442240741
15	"Laying"	"MeanfBodyAccX"	-0.974016176527778
15	"Sitting"	"MeanfBodyAccX"	-0.986619609491525
15	"Standing"	"MeanfBodyAccX"	-0.986724998867925
15	"Walking"	"MeanfBodyAccX"	-0.31744092037037
15	"Walking Downstairs"	"MeanfBodyAccX"	0.235309825547619
15	"Walking Upstairs"	"MeanfBodyAccX"	-0.0746328434375
16	"Laying"	"MeanfBodyAccX"	-0.980213187428571
16	"Sitting"	"MeanfBodyAccX"	-0.987043828985507
16	"Standing"	"MeanfBodyAccX"	-0.989427670897436
16	"Walking"	"MeanfBodyAccX"	-0.394790433529412
16	"Walking Downstairs"	"MeanfBodyAccX"	0.0368263528276596
16	"Walking Upstairs"	"MeanfBodyAccX"	-0.474984014705882
17	"Laying"	"MeanfBodyAccX"	-0.974359280140845
17	"Sitting"	"MeanfBodyAccX"	-0.9939693815625
17	"Standing"	"MeanfBodyAccX"	-0.990927533846154
17	"Walking"	"MeanfBodyAccX"	-0.360991674918033
17	"Walking Downstairs"	"MeanfBodyAccX"	-0.0226239171245652
17	"Walking Upstairs"	"MeanfBodyAccX"	-0.1397522212625
18	"Laying"	"MeanfBodyAccX"	-0.985179972153846
18	"Sitting"	"MeanfBodyAccX"	-0.993144920175439
18	"Standing"	"MeanfBodyAccX"	-0.990409919315068
18	"Walking"	"MeanfBodyAccX"	-0.37147515625
18	"Walking Downstairs"	"MeanfBodyAccX"	-0.350086793272727
18	"Walking Upstairs"	"MeanfBodyAccX"	-0.465097261896552
19	"Laying"	"MeanfBodyAccX"	-0.97453373
19	"Sitting"	"MeanfBodyAccX"	-0.979238031780822
19	"Standing"	"MeanfBodyAccX"	-0.987352048356164
19	"Walking"	"MeanfBodyAccX"	-0.0299815666923077
19	"Walking Downstairs"	"MeanfBodyAccX"	0.537012022051282
19	"Walking Upstairs"	"MeanfBodyAccX"	-0.15687949467775
20	"Laying"	"MeanfBodyAccX"	-0.965728781617647
20	"Sitting"	"MeanfBodyAccX"	-0.981203064242424
20	"Standing"	"MeanfBodyAccX"	-0.96193272890411
20	"Walking"	"MeanfBodyAccX"	-0.147404272166667
20	"Walking Downstairs"	"MeanfBodyAccX"	-0.0343309987555556
20	"Walking Upstairs"	"MeanfBodyAccX"	-0.140439074776471
21	"Laying"	"MeanfBodyAccX"	-0.968234375555556
21	"Sitting"	"MeanfBodyAccX"	-0.990610228
21	"Standing"	"MeanfBodyAccX"	-0.978327686179775
21	"Walking"	"MeanfBodyAccX"	-0.273496158519231
21	"Walking Downstairs"	"MeanfBodyAccX"	0.104323529982222
21	"Walking Upstairs"	"MeanfBodyAccX"	-0.319169340234043
22	"Laying"	"MeanfBodyAccX"	-0.953758542777778
22	"Sitting"	"MeanfBodyAccX"	-0.978505368225806
22	"Standing"	"MeanfBodyAccX"	-0.980373909206349
22	"Walking"	"MeanfBodyAccX"	-0.0994928588891304
22	"Walking Downstairs"	"MeanfBodyAccX"	0.195348406222222
22	"Walking Upstairs"	"MeanfBodyAccX"	-0.0553996485285714
23	"Laying"	"MeanfBodyAccX"	-0.970037238333333
23	"Sitting"	"MeanfBodyAccX"	-0.986325670882353
23	"Standing"	"MeanfBodyAccX"	-0.983627197058824
23	"Walking"	"MeanfBodyAccX"	-0.275404187920339
23	"Walking Downstairs"	"MeanfBodyAccX"	0.205428216353704
23	"Walking Upstairs"	"MeanfBodyAccX"	-0.272605689568627
24	"Laying"	"MeanfBodyAccX"	-0.975893687083333
24	"Sitting"	"MeanfBodyAccX"	-0.989529506764706
24	"Standing"	"MeanfBodyAccX"	-0.984183633623188
24	"Walking"	"MeanfBodyAccX"	-0.492419802586207
24	"Walking Downstairs"	"MeanfBodyAccX"	-0.222324293454545
24	"Walking Upstairs"	"MeanfBodyAccX"	-0.395790553898305
25	"Laying"	"MeanfBodyAccX"	-0.929147371232877
25	"Sitting"	"MeanfBodyAccX"	-0.991405498153846
25	"Standing"	"MeanfBodyAccX"	-0.990093202837838
25	"Walking"	"MeanfBodyAccX"	-0.609038908918919
25	"Walking Downstairs"	"MeanfBodyAccX"	-0.372245192931034
25	"Walking Upstairs"	"MeanfBodyAccX"	-0.521649838769231
26	"Laying"	"MeanfBodyAccX"	-0.973262289210526
26	"Sitting"	"MeanfBodyAccX"	-0.982579546025641
26	"Standing"	"MeanfBodyAccX"	-0.991993372297297
26	"Walking"	"MeanfBodyAccX"	-0.321959549661017
26	"Walking Downstairs"	"MeanfBodyAccX"	0.022800096142
26	"Walking Upstairs"	"MeanfBodyAccX"	-0.242820756127273
27	"Laying"	"MeanfBodyAccX"	-0.980631846891892
27	"Sitting"	"MeanfBodyAccX"	-0.988682108428571
27	"Standing"	"MeanfBodyAccX"	-0.99012181225
27	"Walking"	"MeanfBodyAccX"	-0.308702374385965
27	"Walking Downstairs"	"MeanfBodyAccX"	0.0829831545090909
27	"Walking Upstairs"	"MeanfBodyAccX"	-0.417607401176471
28	"Laying"	"MeanfBodyAccX"	-0.9739308675
28	"Sitting"	"MeanfBodyAccX"	-0.979820142638889
28	"Standing"	"MeanfBodyAccX"	-0.97251980164557
28	"Walking"	"MeanfBodyAccX"	-0.280062182962963
28	"Walking Downstairs"	"MeanfBodyAccX"	0.0890721752173913
28	"Walking Upstairs"	"MeanfBodyAccX"	-0.266101343372549
29	"Laying"	"MeanfBodyAccX"	-0.986626999275362
29	"Sitting"	"MeanfBodyAccX"	-0.991093963666667
29	"Standing"	"MeanfBodyAccX"	-0.995024039692308
29	"Walking"	"MeanfBodyAccX"	-0.135819505761321
29	"Walking Downstairs"	"MeanfBodyAccX"	0.110663200244167
29	"Walking Upstairs"	"MeanfBodyAccX"	-0.109793480008163
30	"Laying"	"MeanfBodyAccX"	-0.974789999285714
30	"Sitting"	"MeanfBodyAccX"	-0.985008785
30	"Standing"	"MeanfBodyAccX"	-0.972014050847458
30	"Walking"	"MeanfBodyAccX"	-0.351402910907692
30	"Walking Downstairs"	"MeanfBodyAccX"	-0.106966957087097
30	"Walking Upstairs"	"MeanfBodyAccX"	-0.420402828153846
1	"Laying"	"MeanfBodyAccY"	-0.86706520518
1	"Sitting"	"MeanfBodyAccY"	-0.944084550425532
1	"Standing"	"MeanfBodyAccY"	-0.977070847735849
1	"Walking"	"MeanfBodyAccY"	0.0897127264021053
1	"Walking Downstairs"	"MeanfBodyAccY"	0.00154990783591837
1	"Walking Upstairs"	"MeanfBodyAccY"	-0.190976720811321
2	"Laying"	"MeanfBodyAccY"	-0.979800877916667
2	"Sitting"	"MeanfBodyAccY"	-0.957343498478261
2	"Standing"	"MeanfBodyAccY"	-0.959871697407407
2	"Walking"	"MeanfBodyAccY"	-0.0219048103322034
2	"Walking Downstairs"	"MeanfBodyAccY"	0.278345041765957
2	"Walking Upstairs"	"MeanfBodyAccY"	0.00992445881854167
3	"Laying"	"MeanfBodyAccY"	-0.961169982903226
3	"Sitting"	"MeanfBodyAccY"	-0.891907751346154
3	"Standing"	"MeanfBodyAccY"	-0.908075353770492
3	"Walking"	"MeanfBodyAccY"	-0.0813024353275862
3	"Walking Downstairs"	"MeanfBodyAccY"	-0.00770048300204082
3	"Walking Upstairs"	"MeanfBodyAccY"	-0.0788094156644068
4	"Laying"	"MeanfBodyAccY"	-0.938883374444444
4	"Sitting"	"MeanfBodyAccY"	-0.9057829318
4	"Standing"	"MeanfBodyAccY"	-0.889549205
4	"Walking"	"MeanfBodyAccY"	-0.14939963344
4	"Walking Downstairs"	"MeanfBodyAccY"	-0.129606639466667
4	"Walking Upstairs"	"MeanfBodyAccY"	-0.117109161492308
5	"Laying"	"MeanfBodyAccY"	-0.965419520961538
5	"Sitting"	"MeanfBodyAccY"	-0.921434735681818
5	"Standing"	"MeanfBodyAccY"	-0.890796360535714
5	"Walking"	"MeanfBodyAccY"	0.00946037755178572
5	"Walking Downstairs"	"MeanfBodyAccY"	0.0792280694042553
5	"Walking Upstairs"	"MeanfBodyAccY"	0.0728903158085106
6	"Laying"	"MeanfBodyAccY"	-0.923706791403509
6	"Sitting"	"MeanfBodyAccY"	-0.928264365454545
6	"Standing"	"MeanfBodyAccY"	-0.930336471754386
6	"Walking"	"MeanfBodyAccY"	0.140781621991228
6	"Walking Downstairs"	"MeanfBodyAccY"	0.339771173822917
6	"Walking Upstairs"	"MeanfBodyAccY"	0.0978035099588235
7	"Laying"	"MeanfBodyAccY"	-0.942193953846154
7	"Sitting"	"MeanfBodyAccY"	-0.93149063375
7	"Standing"	"MeanfBodyAccY"	-0.941883783773585
7	"Walking"	"MeanfBodyAccY"	-0.0641564202736842
7	"Walking Downstairs"	"MeanfBodyAccY"	-0.145302311446808
7	"Walking Upstairs"	"MeanfBodyAccY"	-0.381590523137255
8	"Laying"	"MeanfBodyAccY"	-0.951816663703704
8	"Sitting"	"MeanfBodyAccY"	-0.94421971826087
8	"Standing"	"MeanfBodyAccY"	-0.9500491
8	"Walking"	"MeanfBodyAccY"	0.316982393333333
8	"Walking Downstairs"	"MeanfBodyAccY"	0.388412779763158
8	"Walking Upstairs"	"MeanfBodyAccY"	0.263431399878049
9	"Laying"	"MeanfBodyAccY"	-0.9343665984
9	"Sitting"	"MeanfBodyAccY"	-0.911683219
9	"Standing"	"MeanfBodyAccY"	-0.944849431777778
9	"Walking"	"MeanfBodyAccY"	-0.257677616153846
9	"Walking Downstairs"	"MeanfBodyAccY"	-0.183120455428571
9	"Walking Upstairs"	"MeanfBodyAccY"	-0.405022798163265
10	"Laying"	"MeanfBodyAccY"	-0.954341849137931
10	"Sitting"	"MeanfBodyAccY"	-0.9404502
10	"Standing"	"MeanfBodyAccY"	-0.923378745227273
10	"Walking"	"MeanfBodyAccY"	0.0533911909886792
10	"Walking Downstairs"	"MeanfBodyAccY"	0.00904660360263158
10	"Walking Upstairs"	"MeanfBodyAccY"	-0.0390688222212766
11	"Laying"	"MeanfBodyAccY"	-0.971403935438596
11	"Sitting"	"MeanfBodyAccY"	-0.934503182830189
11	"Standing"	"MeanfBodyAccY"	-0.968703072553191
11	"Walking"	"MeanfBodyAccY"	-0.0830478435976271
11	"Walking Downstairs"	"MeanfBodyAccY"	0.0247508134326087
11	"Walking Upstairs"	"MeanfBodyAccY"	-0.254645206944444
12	"Laying"	"MeanfBodyAccY"	-0.951265971
12	"Sitting"	"MeanfBodyAccY"	-0.942768016862745
12	"Standing"	"MeanfBodyAccY"	-0.932775677704918
12	"Walking"	"MeanfBodyAccY"	-0.071302455092
12	"Walking Downstairs"	"MeanfBodyAccY"	0.150510001156522
12	"Walking Upstairs"	"MeanfBodyAccY"	-0.168341519859615
13	"Laying"	"MeanfBodyAccY"	-0.965843757258064
13	"Sitting"	"MeanfBodyAccY"	-0.959673916122449
13	"Standing"	"MeanfBodyAccY"	-0.959427618245614
13	"Walking"	"MeanfBodyAccY"	0.0955150666694737
13	"Walking Downstairs"	"MeanfBodyAccY"	-0.0364535247659574
13	"Walking Upstairs"	"MeanfBodyAccY"	-0.0636564765818182
14	"Laying"	"MeanfBodyAccY"	-0.930366906078431
14	"Sitting"	"MeanfBodyAccY"	-0.932644766111111
14	"Standing"	"MeanfBodyAccY"	-0.942178248333333
14	"Walking"	"MeanfBodyAccY"	-0.174601844847458
14	"Walking Downstairs"	"MeanfBodyAccY"	0.3714824704
14	"Walking Upstairs"	"MeanfBodyAccY"	0.0163939234574074
15	"Laying"	"MeanfBodyAccY"	-0.962461124305556
15	"Sitting"	"MeanfBodyAccY"	-0.938926430779661
15	"Standing"	"MeanfBodyAccY"	-0.943348788679245
15	"Walking"	"MeanfBodyAccY"	0.111321097159074
15	"Walking Downstairs"	"MeanfBodyAccY"	0.167518099964286
15	"Walking Upstairs"	"MeanfBodyAccY"	-0.1019354328
16	"Laying"	"MeanfBodyAccY"	-0.963635575142857
16	"Sitting"	"MeanfBodyAccY"	-0.961456685507246
16	"Standing"	"MeanfBodyAccY"	-0.96931401525641
16	"Walking"	"MeanfBodyAccY"	-0.321500667843137
16	"Walking Downstairs"	"MeanfBodyAccY"	-0.134598352726809
16	"Walking Upstairs"	"MeanfBodyAccY"	-0.268063812745098
17	"Laying"	"MeanfBodyAccY"	-0.954648102253521
17	"Sitting"	"MeanfBodyAccY"	-0.96992798921875
17	"Standing"	"MeanfBodyAccY"	-0.97417056948718
17	"Walking"	"MeanfBodyAccY"	-0.0650267622126229
17	"Walking Downstairs"	"MeanfBodyAccY"	-0.130272514565217
17	"Walking Upstairs"	"MeanfBodyAccY"	-0.1175197356
18	"Laying"	"MeanfBodyAccY"	-0.984909884615385
18	"Sitting"	"MeanfBodyAccY"	-0.976538530350877
18	"Standing"	"MeanfBodyAccY"	-0.961239135479452
18	"Walking"	"MeanfBodyAccY"	-0.24360627125
18	"Walking Downstairs"	"MeanfBodyAccY"	-0.309049613818182
18	"Walking Upstairs"	"MeanfBodyAccY"	-0.363450742586207
19	"Laying"	"MeanfBodyAccY"	-0.972798824096386
19	"Sitting"	"MeanfBodyAccY"	-0.960763181917808
19	"Standing"	"MeanfBodyAccY"	-0.952872872465753
19	"Walking"	"MeanfBodyAccY"	0.169258575663077
19	"Walking Downstairs"	"MeanfBodyAccY"	0.494457802230769
19	"Walking Upstairs"	"MeanfBodyAccY"	0.111818164225
20	"Laying"	"MeanfBodyAccY"	-0.965595958382353
20	"Sitting"	"MeanfBodyAccY"	-0.945198619242424
20	"Standing"	"MeanfBodyAccY"	-0.898194212465753
20	"Walking"	"MeanfBodyAccY"	0.403465950921569
20	"Walking Downstairs"	"MeanfBodyAccY"	0.524187686888889
20	"Walking Upstairs"	"MeanfBodyAccY"	-0.0293832440223529
21	"Laying"	"MeanfBodyAccY"	-0.960069247
21	"Sitting"	"MeanfBodyAccY"	-0.968060947058824
21	"Standing"	"MeanfBodyAccY"	-0.949694904269663
21	"Walking"	"MeanfBodyAccY"	0.0338465813711538
21	"Walking Downstairs"	"MeanfBodyAccY"	0.181138042506667
21	"Walking Upstairs"	"MeanfBodyAccY"	0.0221598658106383
22	"Laying"	"MeanfBodyAccY"	-0.925524703472222
22	"Sitting"	"MeanfBodyAccY"	-0.939546007903226
22	"Standing"	"MeanfBodyAccY"	-0.929161387619048
22	"Walking"	"MeanfBodyAccY"	0.145367520371739
22	"Walking Downstairs"	"MeanfBodyAccY"	0.225766560777778
22	"Walking Upstairs"	"MeanfBodyAccY"	0.13068653882619
23	"Laying"	"MeanfBodyAccY"	-0.982072295833333
23	"Sitting"	"MeanfBodyAccY"	-0.953460406470588
23	"Standing"	"MeanfBodyAccY"	-0.962831825294118
23	"Walking"	"MeanfBodyAccY"	-0.0724367317966102
23	"Walking Downstairs"	"MeanfBodyAccY"	0.0959432893981482
23	"Walking Upstairs"	"MeanfBodyAccY"	-0.0769773944803922
24	"Laying"	"MeanfBodyAccY"	-0.980830362083333
24	"Sitting"	"MeanfBodyAccY"	-0.962773200147059
24	"Standing"	"MeanfBodyAccY"	-0.948970158405797
24	"Walking"	"MeanfBodyAccY"	-0.203193741396552
24	"Walking Downstairs"	"MeanfBodyAccY"	-0.0861829752472727
24	"Walking Upstairs"	"MeanfBodyAccY"	-0.252412541966102
25	"Laying"	"MeanfBodyAccY"	-0.78494581909589
25	"Sitting"	"MeanfBodyAccY"	-0.959117259384615
